table,form,weighting,pre_vol_control,covariance,formula,term,coefficient,se,t,p,ci_low,ci_high,n,r_squared
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),Intercept,0.03313739451352465,0.11538744317425421,0.2871837142927387,0.7770802734963488,-0.20837129962686124,0.27464608865391055,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q2],-0.04043919035420097,0.015339653627986158,-2.6362518564579847,0.01627360505928859,-0.07254545438386767,-0.008332926324534258,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q3],-0.02297173587730715,0.014359354088452169,-1.5997750132633808,0.12614517095277827,-0.05302620939020383,0.007082737635589531,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q4],-0.03134529976856392,0.010206111775077326,-3.0712283442855433,0.006285194090514799,-0.052706937215780646,-0.009983662321347196,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q1],0.013047064117035686,0.005587352119914928,2.335106833616625,0.030659164015700645,0.0013526017296044846,0.024741526504466885,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q2],-0.051782147656421564,0.013422456043095764,-3.8578742586426453,0.0010600387812942616,-0.07987567102385916,-0.023688624288983964,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q3],0.00012615470836839341,,,,,,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q4],-0.023542394810012003,0.010744349081078103,-2.1911420256693415,0.0411081917816174,-0.04603057588566828,-0.0010542137343557273,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q1],-0.0026404596791659725,,,,,,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q2],-0.007399997843833633,0.010800247101895312,-0.685169308999886,0.5015114646902566,-0.030005174821654147,0.01520517913398688,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q3],-0.03165199880478252,,,,,,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q4],-0.027028206066440803,0.021256344198720908,-1.2715359618643745,0.21888341415398324,-0.07151824578314617,0.01746183365026456,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q1],0.027591570376359918,,,,,,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q2],0.03170345446575801,0.01273961967279865,2.4885715021344406,0.022270146908118293,0.005039124046577123,0.05836778488493889,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q3],-0.022675284235121874,0.013271675888489718,-1.7085471665856258,0.10382053857273314,-0.05045322111204162,0.0051026526417978675,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q4],-0.019264067067197407,0.019007445474776747,-1.0135011089607597,0.32355423256875043,-0.05904710765875949,0.020518973524364683,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q1],-0.003681492195227652,0.02103061473235387,-0.17505395073230925,0.8628892441773142,-0.047699074709038065,0.040336090318582755,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q2],-0.016218502171710596,,,,,,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q3],-0.04034988369499922,,,,,,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q4],-0.048921727507974806,0.015417706509585332,-3.173087221342533,0.0050071382039241375,-0.08119135809634448,-0.01665209691960514,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),Negative_proportional_z,-0.006887509060583988,0.003311019864672896,-2.080177510884376,0.051285179637663145,-0.013817553281968101,4.2535160800125614e-05,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),log_pre_vol,-0.03080582166715098,0.022425150538569333,-1.3737174969758894,0.18552164553242437,-0.07774220116810403,0.01613055783380207,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),log_size,-0.000741943837635743,0.002752292743732407,-0.26957300938474543,0.7903946952181219,-0.006502558755041114,0.005018671079769628,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),log_turnover,0.017212723110188035,0.010614876331667595,1.621566052431241,0.12137348181884161,-0.00500446838656167,0.03942991460693774,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),log_words,0.005769452605456287,0.009805760475487691,0.5883738053645801,0.5632109603654731,-0.014754239941505706,0.02629314515241828,754,0.04780580501887455
Table 6,10-Q,proportional,True,Firm and quarter clusters,filing_return ~ Negative_proportional_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),pre_return,0.018378461922559923,0.032527645293555604,0.5650105243308551,0.5786775656511174,-0.049702682110113174,0.08645960595523303,754,0.04780580501887455
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),Intercept,3.070439485046219,1.078366935731959,2.847304923126291,0.01030283463966774,0.81339154908065,5.327487421011789,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q2],-0.29635298170578883,0.0565480303556034,-5.240730399311299,4.6568520522046905e-05,-0.414709369469478,-0.17799659394209968,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q3],-0.21117087896330852,0.04681994201211058,-4.510276388396347,0.00023953382030389106,-0.3091661438206581,-0.11317561410595893,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q4],0.17565786282250345,0.030421954904562933,5.774049148832209,1.455173541494738e-05,0.11198397942512842,0.2393317462198785,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q1],0.28658198047794964,,,,,,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q2],0.14546586320287794,0.05488252814346607,2.6504949411700176,0.015784107985081914,0.030595411631862468,0.2603363147738934,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q3],0.00042518438084081884,0.035126671642884626,0.012104317345049274,0.9904685839270722,-0.07309578431901893,0.07394615308070056,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q4],-9.239926492060049e-05,0.04082767086751555,-0.0022631529782934,0.9982178600293472,-0.08554569647609599,0.08536089794625477,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q1],-0.11113641416450187,0.0857816469290011,-1.2955733323293053,0.2106423836275421,-0.2906794646136618,0.06840663628465807,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q2],-0.20550151116812865,0.0506427305118621,-4.057867912947423,0.0006713274955764923,-0.31149796431037363,-0.09950505802588368,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q3],-0.22760971400324956,0.031454784526438136,-7.236091978692169,7.196547211145646e-07,-0.29344533464331485,-0.16177409336318427,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q4],-0.13229105731567878,0.05991521634800624,-2.2079709526089517,0.03973690406060534,-0.2576950463571338,-0.006887068274223779,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q1],-0.15994378686121996,,,,,,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q2],-0.12127483885354773,0.04929913235030353,-2.4599791735036702,0.02364899501789701,-0.22445910872419184,-0.01809056898290362,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q3],-0.14424300744501534,0.0569416764413833,-2.5331710701124415,0.020269137297728623,-0.2634233059351655,-0.025062708954865176,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q4],0.00666983572545341,0.03352846037835474,0.19893056973648912,0.844430351290305,-0.06350603835371897,0.07684570980462578,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q1],0.1844358996129583,,,,,,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q2],-0.19804685347134474,0.06578910637251391,-3.0103289798459234,0.0071952135046113135,-0.3357450356270433,-0.06034867131564617,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q3],-0.10147384768168237,0.04709543628725131,-2.1546429055834277,0.04423211897796026,-0.2000457286837533,-0.0029019666796114424,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2025Q4],-0.10978662364498631,0.06877278441553529,-1.5963672923527332,0.12690546889741144,-0.25372971571533853,0.034156468425365905,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),Uncertainty_tfidf_z,0.06066225131567497,0.0903496286404048,0.6714167200079283,0.5100365855938286,-0.12844169473555012,0.2497661973669001,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),log_size,-0.10331995399435553,0.015295846994786878,-6.754771672962535,1.8768100892681882e-06,-0.1353345296869935,-0.07130537830171756,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),log_turnover,0.32360962154678763,0.04935026023291098,6.557404561181564,2.8056983441513496e-06,0.22031833978799514,0.4269009033055801,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),log_words,0.01617092754012018,0.10000503186438016,0.16170113881919523,0.8732483486443858,-0.1931420097138969,0.22548386479413723,754,0.6157174914450052
Table 5,10-Q,tfidf,False,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter),pre_return,-0.009482166528959161,0.0753437219748173,-0.12585211190029155,0.9011711703345545,-0.16717838897090365,0.1482140559129853,754,0.6157174914450052
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,Intercept,0.9628496015253286,0.5062374709866754,1.9019722100947989,0.07244613489543077,-0.09671760249261119,2.0224168055432683,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2021Q2],-0.25369249519675496,0.05410670449626668,-4.688744168742702,0.0001599343657800864,-0.3669391292122033,-0.1404458611813066,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2021Q3],0.02069091172520773,0.04816936765062475,0.4295450144847266,0.6723583979435829,-0.08012873345318731,0.12151055690360278,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2021Q4],0.33115745961870613,0.03465179441027053,9.556718930565788,1.086970471602089e-08,0.25863042038959855,0.4036844988478137,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2022Q1],0.2606485907973899,,,,,,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2022Q2],0.11456627458447849,0.043868244722731584,2.6115992401472288,0.017155038080230164,0.022748983155130936,0.20638356601382604,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2022Q3],-0.022182666302573793,0.013000425561954444,-1.7063030896073927,0.10424450151389167,-0.049392869721289104,0.005027537116141515,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2022Q4],0.025768948907400165,0.005102983038353655,5.0497814148553095,7.114411618144155e-05,0.015088282658888369,0.03644961515591196,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2023Q1],-0.025524484654997577,0.1247396084202696,-0.20462213228216267,0.840043398134673,-0.28660748561609506,0.23555851630609992,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2023Q2],-0.056599713218226454,0.00780052241300503,-7.255887519003012,6.922997648105104e-07,-0.07292639426559713,-0.04027303217085578,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2023Q3],-0.029581704566006953,,,,,,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2023Q4],0.0681882099510136,0.060458680484870936,1.127848133703098,0.2734256186824424,-0.05835326260160745,0.19472968250363465,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2024Q1],-0.010894559204053546,,,,,,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2024Q2],0.039550545264565466,0.004777002936036874,8.279363817468706,1.0028416720366816e-07,0.029552163211461174,0.04954892731766976,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2024Q3],0.011619815136929433,0.03662971930379383,0.3172237013491376,0.7545333364484997,-0.06504706847213541,0.08828669874599428,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2024Q4],0.16866528812374088,,,,,,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2025Q1],0.15604632373591906,,,,,,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2025Q2],-0.23443112880100178,0.03928621567738276,-5.967261665672847,9.626088764008616e-06,-0.31665812322043674,-0.15220413438156685,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2025Q3],0.11060073655512419,,,,,,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,C(quarter)[T.2025Q4],0.06497230949186021,0.04712314451644679,1.378777035330988,0.18398119421651096,-0.0336575655004219,0.16360218448414232,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,Uncertainty_tfidf_z,0.024527976965641015,0.03383320373677587,0.7249676133679206,0.4773061367640804,-0.04628573229312795,0.09534168622440999,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,log_size,-0.039303264440792705,0.007192194305121123,-5.464711153980816,2.8461452103881575e-05,-0.054356700125389665,-0.024249828756195746,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,log_turnover,0.06585160981156918,0.02475422372592401,2.6602171225674787,0.015458042674682574,0.014040424105005354,0.117662795518133,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,log_words,-0.0014762003315182762,0.04360084076104433,-0.033857152884015126,0.9733442200991912,-0.09273380883681033,0.08978140817377377,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,pre_return,-0.10947721807435887,0.054232838146854444,-2.0186518319013818,0.05786324447456604,-0.22298785285455774,0.0040334167058400094,754,0.7557797915848499
Table 5,10-Q,tfidf,True,Firm and quarter clusters,log_post_vol ~ Uncertainty_tfidf_z + log_size + log_turnover + log_words + pre_return + C(quarter) + log_pre_vol,log_pre_vol,0.6568237964218665,0.052217549997662406,12.578602336786581,1.1648877680776508e-10,0.5475312082144905,0.7661163846292425,754,0.7557797915848499
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),Intercept,0.05118186803823786,0.1491749309966746,0.34309965954922284,0.7352905253809566,-0.2610448508525017,0.36340858692897743,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q2],-0.03611207674797529,0.014716772726835208,-2.4538040654882813,0.023957105810935724,-0.06691463606850154,-0.005309517427449045,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q3],-0.019088151791369457,0.014090341641876648,-1.3546975848079696,0.19140485979225372,-0.04857957578264835,0.010403272199909431,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2021Q4],-0.027234002983033672,0.009998590688168362,-2.7237841644283427,0.01347877661477436,-0.04816129380355298,-0.006306712162514366,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q1],0.012450579681730398,0.006118587244766782,2.03487818080544,0.05605850071137779,-0.000355770600562336,0.02525692996402313,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q2],-0.047720366663325686,0.013152000533071001,-3.628373230622349,0.001789105048899828,-0.07524782014263419,-0.020192913184017183,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q3],0.004287567013214772,,,,,,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2022Q4],-0.01969306488455729,0.010534689567796946,-1.8693540761520113,0.07706672599992459,-0.04174242355568057,0.0023562937865659883,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q1],-0.003262720857072971,,,,,,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q2],-0.00410077997270795,0.010281429125905973,-0.39885310908531896,0.6944485722418944,-0.025620058446923343,0.01741849850150744,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q3],-0.02799116916013594,,,,,,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2023Q4],-0.023423468087441248,0.02133084784241767,-1.0981030037100672,0.2858809816287073,-0.068069445722545,0.02122250954766251,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q1],0.027641320786756445,,,,,,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q2],0.03575331406840396,0.01409138839870372,2.537245660739359,0.020095016737410917,0.006259699189906893,0.06524692894690103,754,0.046652916948619505
Table 6,10-Q,tfidf,True,Firm and quarter clusters,filing_return ~ Negative_tfidf_z + log_pre_vol + log_size + log_turnover + log_words + pre_return + C(quarter),C(quarter)[T.2024Q3],-0.018498681674617896,0.013530622932245936,-1.3671714722411021,0.18752994823495578,-0.04681860094293733,0.009821237593701532,754,0.046652916948619505
